Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
TAF10,0.00962029473667809,0.343782299599179,0.607685648544754,0.030982,0.021362,0.021309,0.009804
IGKV1-17,-0.0213175464724919,0.343859071494156,0.607685648544754,0.068159,0.089476,0.024353,0.029956
TTC33,0.0179450076300103,0.343859946204778,0.607685648544754,0.097249,0.079304,0.056317,0.037582
IRF8,0.0512877490217938,0.343911465722108,0.607704160577816,1.056561,1.005273,0.494673,0.424837
FUNDC1,0.0190125493477889,0.344054432199098,0.607884239038167,0.110774,0.091762,0.066971,0.044662
THAP1,0.0241072843224899,0.344290770253693,0.608210514558614,0.180142,0.156035,0.101979,0.077887
MS4A7,0.00962360398541754,0.34438680204161,0.608210514558614,0.027695,0.018071,0.012177,0.007625
RP11-48B3.5,0.00262682500762045,0.344397958158483,0.608210514558614,0.003651,0.001025,0.001522,0.000545
ARID4A,0.0219984814530432,0.344484410001991,0.608210514558614,0.138583,0.116585,0.083714,0.051743
TJAP1,0.0187904391181278,0.344495089961951,0.608210514558614,0.109534,0.090743,0.068493,0.043028
CTBP1-AS2,0.00873504343855956,0.344511734816431,0.608210514558614,0.024831,0.016096,0.015221,0.007081
COG1,-0.0141192263615257,0.344526650385188,0.608210514558614,0.039339,0.053458,0.022831,0.025599
DDX11-AS1,-0.00487510519001098,0.344672377279458,0.608395233428667,0.001752,0.006627,0.001522,0.002723
PTAFR,0.00212349647014411,0.344761646987345,0.608480265263397,0.002952,0.000828,0.001522,0.000545
CSGALNACT2,0.0122602528611701,0.345104098526755,0.609012071845905,0.047211,0.034951,0.025875,0.016885
RP5-1065J22.8,-0.00541297593816782,0.345334277321665,0.609289318304002,0.003214,0.008627,0.003044,0.003813
RBMS2,0.00450105116927115,0.345356039354848,0.609289318304002,0.008186,0.003685,0.004566,0.001634
LILRB4,0.00416598599432447,0.345384658147068,0.609289318304002,0.007381,0.003215,0.003044,0.001634
NCF2,-0.0125808457319164,0.345434298110722,0.609304290901519,0.031741,0.044322,0.016743,0.021242
CHP1,0.0182226831312732,0.345494158518188,0.609337285410398,0.099824,0.081601,0.056317,0.038671
KCNK6,0.00845369838837897,0.345582576975124,0.609414800770416,0.024455,0.016002,0.012177,0.00817
ZBTB25,0.0146088035455958,0.345620429695339,0.609414800770416,0.069477,0.054868,0.041096,0.028867
PHYH,0.011332147415548,0.34574415761275,0.609560371232958,0.042799,0.031466,0.030441,0.015795
SLC35A1,-0.00435790088352693,0.345901388141995,0.609764966404378,0.001752,0.00611,0.001522,0.003268
TGFB3,0.00480691905335745,0.345944935839426,0.609769133337921,0.008024,0.003217,0.003044,0.001089
ACAD9,0.0196629676872356,0.346147941248607,0.610054329023554,0.126781,0.107118,0.083714,0.054466
CYP2R1,0.0177953674765351,0.346578222918527,0.610739962929268,0.087441,0.069646,0.047184,0.028322
SPATS2L,-0.00573690575601577,0.346675596537794,0.610809522486627,0.004288,0.010025,0.003044,0.004902
NUDT15,0.0171013900588619,0.34673052197324,0.610809522486627,0.104883,0.087781,0.071537,0.050109
DPY19L1,-0.00487223313005402,0.346741458631643,0.610809522486627,0.002921,0.007793,0.001522,0.004357
KLHL26,0.0070580912590895,0.346971547680748,0.611142128831924,0.020076,0.013018,0.013699,0.007081
FBXO42,-0.0155393285947837,0.347092619449046,0.611282660112117,0.053851,0.06939,0.035008,0.033769
HIST1H4F,0.011986715450661,0.347136933154575,0.611287991470819,0.045061,0.033075,0.024353,0.01634
HSPA8,0.0464105984498411,0.347341138112263,0.611574847293396,2.279674,2.233264,0.85997,0.802832
PRPSAP1,0.0193047234516426,0.347638648253697,0.612025900837603,0.116075,0.096771,0.074581,0.046841
ZNF417,-0.0056730724407985,0.347695326953161,0.612052908199797,0.004495,0.010168,0.003044,0.005447
PARP11,0.015758752788188,0.347896287736209,0.612270927725268,0.072709,0.05695,0.041096,0.02451
TNNC2,0.00428897090111458,0.347901885381108,0.612270927725268,0.007162,0.002873,0.003044,0.001089
FASN,0.0253813834129638,0.347957624072212,0.612296242216921,0.221336,0.195954,0.133942,0.102941
FOXN3-AS1,0.00398066956361434,0.34809239121157,0.612406891690591,0.007204,0.003224,0.004566,0.001634
P2RX1,-0.00802870594683495,0.34810322845252,0.612406891690591,0.009422,0.017451,0.006088,0.007625
STOM,0.0204051589030667,0.348281374928636,0.612647503527786,0.127993,0.107588,0.076104,0.051198
ZNF747,-0.0105613245481656,0.348342652515997,0.612663458892438,0.020297,0.030858,0.010654,0.015251
EPS15L1,0.0238822330833709,0.348373204134502,0.612663458892438,0.170218,0.146336,0.092846,0.069717
ITGB3BP,0.0189588647537559,0.348458701957086,0.612684038522381,0.117614,0.098655,0.079148,0.050109
CTDP1,0.0111150081642534,0.348474993919987,0.612684038522381,0.041994,0.030879,0.027397,0.015251
GOLIM4,-0.0152558029786637,0.348509048523267,0.612684038522381,0.054928,0.070184,0.035008,0.037037
EFCAB2,0.0112065412332048,0.348635567738564,0.61283369535049,0.040914,0.029708,0.024353,0.014706
RP11-16E12.2,0.00802750229438822,0.34874086734029,0.61294602111115,0.020903,0.012875,0.010654,0.005447
HNRNPUL2-BSCL2,0.00387789398546515,0.349017165405239,0.613358830978039,0.007525,0.003647,0.004566,0.002179
ECD,0.0218122019924871,0.349131491703472,0.613486929285735,0.149664,0.127852,0.089802,0.063181
SARM1,0.00703316909300878,0.34917571661267,0.613491831039183,0.020371,0.013338,0.015221,0.007081
PUS7,0.0242745197019074,0.349313448771474,0.613629622708391,0.199623,0.175348,0.120244,0.090959
ARF4,0.0413581348754841,0.349337031595909,0.613629622708391,0.643415,0.602057,0.347032,0.283769
SGMS1-AS1,0.0083788135609439,0.349457286623951,0.613672600013329,0.022133,0.013754,0.012177,0.005447
VHL,0.0316922643633864,0.349483275464399,0.613672600013329,0.298641,0.266949,0.156773,0.119281
KLHDC4,-0.0182556510638695,0.34948584109904,0.613672600013329,0.079075,0.097331,0.047184,0.04902
HEG1,0.00979895526157746,0.3496014317001,0.613766985859321,0.034322,0.024523,0.022831,0.013072
NUDT6,-0.00579358412972758,0.349622501603236,0.613766985859321,0.005866,0.01166,0.004566,0.007081
ATG16L2,0.0219886306043234,0.349736364156187,0.613894085085537,0.139595,0.117606,0.077626,0.051743
PRELID3A,-0.00474690882500815,0.349940677538181,0.614179904176187,0.002679,0.007426,0.001522,0.003813
DLGAP5,0.00706721219817388,0.350112743672286,0.614369362690979,0.018699,0.011632,0.013699,0.005447
ZNF566,0.0118268528084272,0.350152849223905,0.614369362690979,0.0444,0.032573,0.027397,0.014706
PRKAA1,0.021126834492168,0.35017310899292,0.614369362690979,0.136166,0.115039,0.076104,0.054466
ACOT4,0.00473688297847798,0.350293689676513,0.61450810063394,0.010829,0.006092,0.00761,0.003813
CDC37L1,0.0178597029538136,0.350353804082364,0.614536841333459,0.100737,0.082877,0.057839,0.04085
KPNA3,0.0303530217601896,0.350393084866747,0.614536841333459,0.320495,0.290142,0.188737,0.149237
DIRAS1,-0.00346420069016143,0.350567510087975,0.614711998303062,0,0.003464,0,0.001634
RORA,-0.00754721169790942,0.350575990387077,0.614711998303062,0.00784,0.015387,0.004566,0.006536
AC093388.3,0.00278073338652253,0.350714676881038,0.614882357122634,0.004795,0.002014,0.006088,0.001089
ERLEC1,0.0263854476049302,0.350916688929596,0.615134356554816,0.213576,0.18719,0.121766,0.086601
WARS2,0.0182980515457941,0.350941504107695,0.615134356554816,0.111044,0.092746,0.068493,0.048475
CEP131,0.010393123899748,0.351145863140123,0.61537050201919,0.038448,0.028055,0.027397,0.014706
CCDC6,-0.0248062659247223,0.351159352394984,0.61537050201919,0.165084,0.18989,0.09589,0.095861
AKT3,0.0120815849748561,0.351494550779821,0.615828700825515,0.048402,0.03632,0.030441,0.017429
BOP1,0.0180284991781675,0.351504008555749,0.615828700825515,0.117347,0.099319,0.082192,0.055011
RFNG,-0.00614643363042993,0.351671813340347,0.616049795115614,0.004287,0.010434,0.003044,0.004357
MC1R,0.00404881222642916,0.351801580516177,0.616148530170703,0.006788,0.00274,0.003044,0.001089
LSM12,0.0330758037939314,0.351811405785703,0.616148530170703,0.379556,0.34648,0.217656,0.170479
IGLC5,0.00225507212339094,0.35191049107955,0.616195914235246,0.003159,0.000904,0.001522,0.000545
FOXK1,0.0121120791296917,0.351921697337109,0.616195914235246,0.045803,0.033691,0.022831,0.015251
PAQR7,0.00243412077135175,0.352032618348888,0.616317245745965,0.003925,0.001491,0.003044,0.001089
HOMER1,-0.00671573450085256,0.352324272805711,0.616754928252703,0.00814,0.014855,0.00761,0.007625
UBAP2,0.0207708223310705,0.352773160876708,0.617467717217229,0.145799,0.125028,0.091324,0.065904
PUS7L,0.0215215748379159,0.353017127246681,0.61782170047451,0.1511,0.129579,0.091324,0.065904
ASCL2,-0.00555371418899946,0.353097114088807,0.617888650419439,0.004491,0.010044,0.003044,0.004902
TTLL1,0.00400445899996252,0.353191908110122,0.61798149272967,0.008277,0.004272,0.004566,0.003268
C1orf101,0.00222250275761018,0.353303857443109,0.618104326279412,0.003118,0.000895,0.001522,0.000545
RP11-196G18.23,0.004336907894427,0.35341386400964,0.618223732340114,0.007655,0.003318,0.003044,0.001634
SAAL1,0.0221506789289756,0.353547502177882,0.618367724882853,0.166299,0.144149,0.103501,0.074619
CEP126,-0.00607362394100636,0.353579708149279,0.618367724882853,0.004007,0.01008,0.001522,0.004357
TOP3B,0.0126050920816182,0.353690866208887,0.618489071110048,0.051215,0.03861,0.028919,0.017974
USPL1,-0.0190947123066885,0.353733679202735,0.618490889734966,0.080317,0.099412,0.045662,0.045207
AP1G1,-0.0251504640399096,0.353776891129423,0.618493405368076,0.158195,0.183345,0.091324,0.086601
CENPA,-0.00363607612716254,0.354006311759002,0.618821422893009,0.001955,0.005591,0.003044,0.003813
TMEM208,0.0418493638586314,0.354130552973772,0.618965525596702,0.687657,0.645807,0.366819,0.302288
PPFIBP1,0.0114275299720429,0.354174792690322,0.618969780520881,0.043192,0.031764,0.022831,0.015795
RP5-821D11.7,-0.0133581512568193,0.354317135362421,0.619145462784847,0.028948,0.042306,0.013699,0.01634
COBLL1,0.0257839701493185,0.35438754695774,0.619195423679054,0.192309,0.166525,0.094368,0.074074
CUL7,-0.00950271203648341,0.35450212201319,0.619322527259857,0.01854,0.028043,0.012177,0.014161
MYO5A,0.0158737650912205,0.354607828091896,0.619386253821765,0.079813,0.063939,0.045662,0.031046
ATG16L1,0.0111573887695133,0.35462226621958,0.619386253821765,0.045261,0.034104,0.027397,0.017974
THAP3,0.0144101587326321,0.354793510916222,0.619508310172473,0.069543,0.055133,0.045662,0.028322
ZAP70,-0.00958756625307212,0.354810570239232,0.619508310172473,0.018608,0.028196,0.013699,0.014161
CTD-3220F14.1,-0.00416315276802011,0.354817673258312,0.619508310172473,0.001522,0.005685,0.001522,0.002723
MICA,0.00828601481874887,0.354952982224079,0.619671483882763,0.023883,0.015597,0.013699,0.007081
PRRG4,0.0104872527659219,0.355043165959115,0.619755849468363,0.037823,0.027336,0.019787,0.013617
RCSD1,0.0334051170895269,0.355113072349428,0.619791086453701,0.338781,0.305376,0.173516,0.136166
PARM1,0.00929865871126977,0.355147073988464,0.619791086453701,0.030801,0.021503,0.019787,0.010349
ZNF215,0.00210026325487025,0.355208276280163,0.619794733456191,0.002952,0.000852,0.001522,0.000545
SH3BP5,0.0183881719956044,0.355267868775912,0.619794733456191,0.108684,0.090296,0.063927,0.045752
RQCD1,0.0260740318776004,0.355274746916297,0.619794733456191,0.240064,0.21399,0.146119,0.112745
SH3BP5-AS1,-0.008018900310356,0.355378191086932,0.619902155658944,0.008947,0.016966,0.004566,0.007081
SERGEF,0.016804175501929,0.355627281146911,0.620263579298052,0.096088,0.079284,0.060883,0.041939
C7orf55-LUC7L2,-0.0025240024450298,0.355718799752005,0.620280129354364,0,0.002524,0,0.001634
DCAF17,-0.0159147740669842,0.355720557770357,0.620280129354364,0.059724,0.075639,0.03653,0.037582
CEBPG,0.033526611644942,0.355931881463211,0.620575534260988,0.372525,0.338998,0.208524,0.157407
AKIP1,0.0145577260526238,0.35609663257277,0.62078472147088,0.077173,0.062615,0.054795,0.034858
SEL1L,0.0275893652529306,0.356175814101674,0.62078472147088,0.244126,0.216537,0.135464,0.102397
PC,-0.00218910871637673,0.356177644799076,0.62078472147088,0,0.002189,0,0.001634
LAMA5,-0.00355250372485202,0.356237354563423,0.620815709941859,0.000922,0.004474,0.001522,0.002179
SNAPC3,0.0164390044664246,0.356585680060205,0.621349603268376,0.089077,0.072638,0.054795,0.036492
ATXN7,-0.0137199479475634,0.356727298190598,0.621392787603499,0.036539,0.050259,0.019787,0.022331
RP11-37C7.3,-0.00340922974172565,0.356740264097964,0.621392787603499,0.000922,0.004331,0.001522,0.002179
SNX12,0.020576087742102,0.356743317498755,0.621392787603499,0.138288,0.117712,0.079148,0.058279
PYROXD1,0.0238271946169807,0.356778339012383,0.621392787603499,0.174722,0.150895,0.101979,0.069717
APOBEC3D,0.0137756521210062,0.356895527127356,0.621523779657449,0.060148,0.046373,0.033486,0.021242
COX10,-0.0211638587350173,0.356997139131228,0.621627618720095,0.120124,0.141288,0.074581,0.071895
PHF13,-0.00835088142033895,0.35723766889111,0.621957796109334,0.013979,0.02233,0.009132,0.011983
FDXACB1,0.00730811495253972,0.357296175436972,0.621957796109334,0.020967,0.013659,0.015221,0.006536
CCDC109B,0.0164978893349057,0.357337240893993,0.621957796109334,0.087385,0.070888,0.054795,0.036492
STX16,0.0205545789314319,0.357354786674463,0.621957796109334,0.123184,0.102629,0.063927,0.044662
DTNB,0.0107769714988868,0.357447647878979,0.622046294604626,0.042303,0.031527,0.025875,0.017429
GBF1,0.0217977001087679,0.357934840891914,0.622820925402007,0.153461,0.131664,0.086758,0.06427
LIN54,-0.0141789849378267,0.35862665440882,0.623869976061861,0.041963,0.056142,0.027397,0.025599
GFM1,0.0287283301952934,0.358637609588703,0.623869976061861,0.29056,0.261832,0.16895,0.132898
BRD3,0.0173991149353156,0.358664138608575,0.623869976061861,0.100156,0.082757,0.062405,0.04085
TECPR1,-0.0099507526537617,0.359198646412862,0.624726319603997,0.018959,0.028909,0.010654,0.013617
POLK,0.021462703857084,0.359480785275651,0.625138112779176,0.147551,0.126089,0.086758,0.061002
ANKRD13A,0.0201294508923006,0.359519858862264,0.625138112779176,0.121478,0.101349,0.065449,0.045207
CD83,0.0504046372128086,0.359597854223134,0.625200308786722,1.98255,1.932146,0.811263,0.72549
AC016549.1,0.00244082317241436,0.360143147265034,0.626068241466846,0.00412,0.001679,0.003044,0.001089
LTB,0.0474125190692782,0.360181634527529,0.626068241466846,0.719851,0.672439,0.313546,0.26634
RRP12,0.0256242755757459,0.360458447475539,0.6263730464092,0.229997,0.204373,0.136986,0.103486
