Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
RAP2B,-0.00122562760823087,0.928428232404869,0.974352700157639,0.032638,0.033864,0.025,0.025615
ZNF747,-0.00094315012703176,0.928891570370565,0.974766991939877,0.020011,0.020954,0.02,0.016393
SPATA21,0.000412950080926301,0.929280927845467,0.97506578269056,0.005143,0.00473,0.005,0.004098
PHF19,-0.00181463594930095,0.929334892672329,0.97506578269056,0.078515,0.08033,0.0725,0.054303
SGCE,-0.000356424254227857,0.929382081581034,0.97506578269056,0.003368,0.003725,0.005,0.003074
ALG14,0.00118899530685338,0.929548095056571,0.975167983116543,0.045816,0.044627,0.065,0.039959
DCBLD2,-0.000417423573185185,0.929711935028268,0.975255330130172,0.004662,0.005079,0.0075,0.004098
HSDL1,0.000922203087171568,0.929768570800147,0.975255330130172,0.022099,0.021177,0.0225,0.017418
DENND2D,-0.00219474678889649,0.929965332936928,0.975294534312364,0.116437,0.118632,0.105,0.080943
STIM1,0.0017271577041657,0.930054021622499,0.975294534312364,0.069616,0.067889,0.0575,0.046107
RP11-147L13.2,-0.000820903125845018,0.930096348820341,0.975294534312364,0.011426,0.012247,0.0075,0.006148
PWAR6,-0.000229980220071605,0.930190542039599,0.975294534312364,0.001964,0.002194,0.005,0.002049
C15orf61,-0.000727807688908498,0.930191199681927,0.975294534312364,0.013514,0.014242,0.02,0.012295
EIF4G2,0.00518913168887503,0.930217607893565,0.975294534312364,1.030932,1.025743,0.6425,0.539959
AL928768.3,-0.000361653434448555,0.93040006093982,0.975413884966409,0.002942,0.003303,0.0025,0.002049
VPS33A,-0.00125868659771856,0.930497063376887,0.975443639815815,0.037692,0.038951,0.05,0.027664
SYCE1L,-0.000323328507728264,0.930595088047698,0.975465945648573,0.002606,0.00293,0.0025,0.002049
GET4,-0.000471332878118656,0.93076566960925,0.975465945648573,0.00705,0.007521,0.0075,0.007172
ZSCAN20,0.000619452675102185,0.930880932398109,0.975465945648573,0.010169,0.00955,0.01,0.008197
VKORC1L1,-0.00119537513642039,0.930925551873107,0.975465945648573,0.035958,0.037153,0.0425,0.028689
NAIF1,-0.000952711803991285,0.931000888095258,0.975465945648573,0.021266,0.022219,0.0225,0.015369
C8orf33,0.00290846589403077,0.931045403492609,0.975465945648573,0.253293,0.250385,0.24,0.182377
RP11-182L21.6,0.000703922881454716,0.931103276209441,0.975465945648573,0.012766,0.012062,0.015,0.009221
MMACHC,0.000909618559430857,0.931115862439612,0.975465945648573,0.023637,0.022728,0.03,0.017418
P2RX7,-0.0021093440061954,0.931135942068623,0.975465945648573,0.10538,0.107489,0.09,0.072746
DDX21,0.00553098570860677,0.931502516824688,0.975778060181499,1.266877,1.261346,0.67,0.596311
ZNF443,0.000300261847308425,0.931606675799861,0.97580704392909,0.002324,0.002024,0.0025,0.001025
AKAP1,-0.000992451571538808,0.931719560654782,0.97580704392909,0.032757,0.03375,0.04,0.031762
ZMYM5,0.0017829927350165,0.931736124322866,0.97580704392909,0.07986,0.078077,0.0625,0.055328
ANKEF1,-0.000917290400286194,0.932206099964372,0.976073274918103,0.026908,0.027826,0.035,0.02459
KMT2E-AS1,0.000387276530754371,0.932215394269963,0.976073274918103,0.00672,0.006333,0.01,0.007172
FAM185A,0.00118375529153426,0.932217295717291,0.976073274918103,0.041523,0.040339,0.045,0.030738
MTURN,-0.000221311596573376,0.932264991457129,0.976073274918103,0.001845,0.002067,0.0025,0.002049
RHEB,0.00267570851767657,0.932523287669329,0.976271802490757,0.209015,0.20634,0.2,0.147541
DNAJC27-AS1,0.000433917824850708,0.932594596529138,0.976274555538824,0.003551,0.003117,0.005,0.001025
EIF3CL,-0.000393378192284068,0.932696558456903,0.976309394585043,0.004672,0.005065,0.005,0.004098
ZNF83,-0.00103689615355164,0.933031475090044,0.97658805819932,0.026132,0.027169,0.025,0.018443
FASTKD1,0.00151390191472942,0.933155371783501,0.976645826086178,0.070116,0.068602,0.09,0.052254
STRN4,-0.000832976199930807,0.933273595095953,0.976697648110798,0.021035,0.021868,0.0275,0.018443
DENND4A,-0.0033081429329565,0.933362387278568,0.976702666843176,0.316961,0.320269,0.265,0.206967
